ts_epoch,ts_iso,pkg_mC,core0_mC,core1_mC,core2_mC,core3_mC,core3_throttle,pkg_throttle,cpu3_freq_khz,no_turbo,gov_cpu3
1784592898,2026-07-21T00:14:58Z,49000,47000,49000,46000,NA,0,0,3600000,1,performance
1784594547,2026-07-21T00:42:27Z,39000,37000,39000,36000,NA,0,0,3600000,1,performance
1784596154,2026-07-21T01:09:14Z,48000,47000,48000,45000,NA,0,0,3600000,1,performance
1784603630,2026-07-21T03:13:50Z,44000,43000,44000,40000,NA,0,0,3600000,1,performance
1784604640,2026-07-21T03:30:40Z,43000,40000,44000,38000,NA,0,0,3600000,1,performance
1784606194,2026-07-21T03:56:34Z,45000,45000,45000,42000,NA,0,0,3600000,1,performance
1784607907,2026-07-21T04:25:07Z,40000,40000,40000,38000,NA,0,0,3600000,1,performance
1784609692,2026-07-21T04:54:52Z,49000,48000,50000,46000,NA,0,0,3600000,1,performance
1784611523,2026-07-21T05:25:23Z,39000,38000,38000,37000,NA,0,0,3600000,1,performance
1784613042,2026-07-21T05:50:42Z,48000,47000,49000,46000,NA,0,0,3600000,1,performance
1784614733,2026-07-21T06:18:53Z,40000,38000,40000,37000,NA,0,0,3600000,1,performance
1784616238,2026-07-21T06:43:58Z,48000,47000,48000,46000,NA,0,0,3600000,1,performance
1784617994,2026-07-21T07:13:14Z,41000,40000,42000,40000,NA,0,0,3600000,1,performance
1784619484,2026-07-21T07:38:04Z,48000,47000,48000,45000,NA,0,0,3600000,1,performance
1784621934,2026-07-21T08:18:54Z,38000,38000,38000,36000,NA,0,0,3600000,1,performance
1784623460,2026-07-21T08:44:20Z,48000,47000,49000,45000,NA,0,0,3600000,1,performance
1784625636,2026-07-21T09:20:36Z,41000,41000,42000,37000,NA,0,0,3600000,1,performance
1784627168,2026-07-21T09:46:08Z,48000,47000,49000,45000,NA,0,0,3600000,1,performance
1784628558,2026-07-21T10:09:18Z,41000,39000,42000,38000,NA,0,0,3600000,1,performance
1784630060,2026-07-21T10:34:20Z,48000,46000,49000,46000,NA,0,0,3600000,1,performance
1784632046,2026-07-21T11:07:26Z,41000,39000,40000,37000,NA,0,0,3600000,1,performance
1784633552,2026-07-21T11:32:32Z,49000,47000,49000,46000,NA,0,0,3600000,1,performance
1784635088,2026-07-21T11:58:08Z,44000,40000,45000,38000,NA,0,0,3600000,1,performance
1784636604,2026-07-21T12:23:24Z,48000,46000,48000,45000,NA,0,0,3600000,1,performance
1784637840,2026-07-21T12:44:00Z,44000,42000,43000,44000,NA,0,0,3600000,1,performance
1784639327,2026-07-21T13:08:47Z,47000,47000,47000,45000,NA,0,0,3600000,1,performance
1784640114,2026-07-21T13:21:54Z,41000,39000,40000,36000,NA,0,0,3600000,1,performance
1784642967,2026-07-21T14:09:27Z,40000,39000,40000,38000,NA,0,0,3600000,1,performance
1784644485,2026-07-21T14:34:45Z,49000,48000,51000,47000,NA,0,0,3600000,1,performance
1784645638,2026-07-21T14:53:58Z,47000,43000,48000,40000,NA,0,0,3600000,1,performance
1784648134,2026-07-21T15:35:34Z,50000,47000,50000,46000,NA,0,0,3600000,1,performance
1784650618,2026-07-21T16:16:58Z,45000,45000,45000,42000,NA,0,0,3600000,1,performance
1784652235,2026-07-21T16:43:55Z,52000,48000,50000,48000,NA,0,0,3600000,1,performance
1784654122,2026-07-21T17:15:22Z,44000,43000,44000,41000,NA,0,0,3600000,1,performance
1784655758,2026-07-21T17:42:38Z,50000,49000,51000,47000,NA,0,0,3600000,1,performance
1784658567,2026-07-21T18:29:27Z,46000,44000,46000,43000,NA,0,0,3600000,1,performance
1784660197,2026-07-21T18:56:37Z,50000,49000,50000,46000,NA,0,0,3600000,1,performance
1784661871,2026-07-21T19:24:31Z,43000,42000,44000,40000,NA,0,0,3600000,1,performance
1784663469,2026-07-21T19:51:09Z,50000,48000,50000,46000,NA,0,0,3600000,1,performance
1784664948,2026-07-21T20:15:48Z,39000,39000,39000,37000,NA,0,0,3600000,1,performance
1784666509,2026-07-21T20:41:49Z,48000,47000,48000,45000,NA,0,0,3600000,1,performance
1784673518,2026-07-21T22:38:38Z,43000,37000,43000,37000,NA,0,0,3600000,1,performance
1784675615,2026-07-21T23:13:35Z,43000,41000,44000,41000,NA,0,0,3600000,1,performance
1784677227,2026-07-21T23:40:27Z,48000,48000,48000,47000,NA,0,0,3600000,1,performance
