ts_epoch,ts_iso,pkg_mC,core0_mC,core1_mC,core2_mC,core3_mC,core3_throttle,pkg_throttle,cpu3_freq_khz,no_turbo,gov_cpu3
1784221393,2026-07-16T17:03:13Z,49000,49000,49000,45000,NA,0,0,3600000,1,performance
1784222801,2026-07-16T17:26:41Z,45000,43000,45000,42000,NA,0,0,3600000,1,performance
1784224398,2026-07-16T17:53:18Z,49000,48000,49000,47000,NA,0,0,3600000,1,performance
1784229158,2026-07-16T19:12:38Z,40000,39000,42000,37000,NA,0,0,3600000,1,performance
1784230780,2026-07-16T19:39:40Z,50000,47000,50000,46000,NA,0,0,3600000,1,performance
1784233111,2026-07-16T20:18:31Z,46000,44000,46000,42000,NA,0,0,3600000,1,performance
1784243775,2026-07-16T23:16:15Z,53000,50000,52000,50000,NA,0,0,3600000,1,performance
1784245349,2026-07-16T23:42:29Z,44000,43000,45000,41000,NA,0,0,3600000,1,performance
1784246188,2026-07-16T23:56:28Z,44000,42000,45000,41000,NA,0,0,3600000,1,performance
