ts_epoch,ts_iso,pkg_mC,core0_mC,core1_mC,core2_mC,core3_mC,core3_throttle,pkg_throttle,cpu3_freq_khz,no_turbo,gov_cpu3
1782447281,2026-06-26T04:14:41Z,44000,43000,45000,42000,NA,0,0,3600000,1,performance
1782447289,2026-06-26T04:14:49Z,49000,45000,49000,44000,NA,0,0,3600000,1,performance
1782447359,2026-06-26T04:15:59Z,45000,44000,45000,40000,NA,0,0,3600000,1,performance
1782447365,2026-06-26T04:16:05Z,45000,44000,46000,42000,NA,0,0,3600000,1,performance
1782447375,2026-06-26T04:16:15Z,44000,43000,43000,42000,NA,0,0,3600000,1,performance
1782447380,2026-06-26T04:16:20Z,49000,46000,49000,44000,NA,0,0,3600000,1,performance
1782447396,2026-06-26T04:16:36Z,47000,47000,47000,43000,NA,0,0,3600000,1,performance
1782447401,2026-06-26T04:16:41Z,46000,46000,47000,43000,NA,0,0,3600000,1,performance
1782447710,2026-06-26T04:21:50Z,47000,47000,46000,44000,NA,0,0,3600000,1,performance
1782447729,2026-06-26T04:22:09Z,48000,47000,49000,47000,NA,0,0,3600000,1,performance
1782447744,2026-06-26T04:22:24Z,47000,46000,48000,46000,NA,0,0,3600000,1,performance
1782447753,2026-06-26T04:22:33Z,50000,50000,50000,49000,NA,0,0,3600000,1,performance
1782447793,2026-06-26T04:23:13Z,46000,46000,47000,43000,NA,0,0,3600000,1,performance
1782447793,2026-06-26T04:23:13Z,46000,46000,47000,43000,NA,0,0,3600000,1,performance
1782447864,2026-06-26T04:24:24Z,47000,46000,46000,45000,NA,0,0,3600000,1,performance
1782447925,2026-06-26T04:25:25Z,52000,50000,51000,47000,NA,0,0,3600000,1,performance
1782448008,2026-06-26T04:26:48Z,47000,46000,49000,47000,NA,0,0,3600000,1,performance
1782448073,2026-06-26T04:27:53Z,49000,47000,49000,46000,NA,0,0,3600000,1,performance
1782448107,2026-06-26T04:28:27Z,48000,45000,48000,44000,NA,0,0,3600000,1,performance
1782448130,2026-06-26T04:28:50Z,50000,48000,51000,48000,NA,0,0,3600000,1,performance
