ts_epoch,ts_iso,pkg_mC,core0_mC,core1_mC,core2_mC,core3_mC,core3_throttle,pkg_throttle,cpu3_freq_khz,no_turbo,gov_cpu3
1784333674,2026-07-18T00:14:34Z,43000,40000,43000,39000,NA,0,0,3600000,1,performance
1784335232,2026-07-18T00:40:32Z,49000,49000,49000,48000,NA,0,0,3600000,1,performance
1784336916,2026-07-18T01:08:36Z,39000,39000,40000,37000,NA,0,0,3600000,1,performance
1784338480,2026-07-18T01:34:40Z,47000,47000,48000,46000,NA,0,0,3600000,1,performance
1784340194,2026-07-18T02:03:14Z,44000,43000,43000,41000,NA,0,0,3600000,1,performance
1784341937,2026-07-18T02:32:17Z,50000,50000,51000,48000,NA,0,0,3600000,1,performance
1784344091,2026-07-18T03:08:11Z,40000,38000,41000,38000,NA,0,0,3600000,1,performance
1784345584,2026-07-18T03:33:04Z,50000,48000,51000,48000,NA,0,0,3600000,1,performance
1784347952,2026-07-18T04:12:32Z,40000,38000,41000,37000,NA,0,0,3600000,1,performance
1784349446,2026-07-18T04:37:26Z,50000,47000,51000,46000,NA,0,0,3600000,1,performance
1784351122,2026-07-18T05:05:22Z,41000,40000,40000,38000,NA,0,0,3600000,1,performance
1784352612,2026-07-18T05:30:12Z,51000,48000,49000,48000,NA,0,0,3600000,1,performance
1784354793,2026-07-18T06:06:33Z,42000,39000,42000,38000,NA,0,0,3600000,1,performance
1784356286,2026-07-18T06:31:26Z,50000,48000,50000,47000,NA,0,0,3600000,1,performance
1784358128,2026-07-18T07:02:08Z,41000,39000,40000,38000,NA,0,0,3600000,1,performance
1784359618,2026-07-18T07:26:58Z,51000,50000,52000,47000,NA,0,0,3600000,1,performance
1784361413,2026-07-18T07:56:53Z,40000,39000,42000,38000,NA,0,0,3600000,1,performance
1784362904,2026-07-18T08:21:44Z,51000,49000,51000,46000,NA,0,0,3600000,1,performance
1784364563,2026-07-18T08:49:23Z,39000,39000,40000,38000,NA,0,0,3600000,1,performance
1784366061,2026-07-18T09:14:21Z,49000,48000,50000,46000,NA,0,0,3600000,1,performance
1784366932,2026-07-18T09:28:52Z,40000,38000,40000,37000,NA,0,0,3600000,1,performance
1784368426,2026-07-18T09:53:46Z,50000,47000,49000,46000,NA,0,0,3600000,1,performance
1784370763,2026-07-18T10:32:43Z,41000,40000,41000,38000,NA,0,0,3600000,1,performance
1784372257,2026-07-18T10:57:37Z,51000,48000,50000,47000,NA,0,0,3600000,1,performance
1784373493,2026-07-18T11:18:13Z,40000,38000,42000,38000,NA,0,0,3600000,1,performance
1784374989,2026-07-18T11:43:09Z,48000,47000,49000,47000,NA,0,0,3600000,1,performance
1784377357,2026-07-18T12:22:37Z,39000,37000,40000,37000,NA,0,0,3600000,1,performance
1784378855,2026-07-18T12:47:35Z,49000,47000,50000,46000,NA,0,0,3600000,1,performance
1784380287,2026-07-18T13:11:27Z,39000,39000,40000,37000,NA,0,0,3600000,1,performance
1784381777,2026-07-18T13:36:17Z,50000,48000,50000,46000,NA,0,0,3600000,1,performance
1784383558,2026-07-18T14:05:58Z,40000,37000,39000,35000,NA,0,0,3600000,1,performance
1784385055,2026-07-18T14:30:55Z,47000,47000,46000,46000,NA,0,0,3600000,1,performance
1784386457,2026-07-18T14:54:17Z,38000,38000,38000,35000,NA,0,0,3600000,1,performance
1784387955,2026-07-18T15:19:15Z,48000,46000,48000,45000,NA,0,0,3600000,1,performance
1784390431,2026-07-18T16:00:31Z,38000,37000,38000,36000,NA,0,0,3600000,1,performance
1784391928,2026-07-18T16:25:28Z,47000,47000,47000,46000,NA,0,0,3600000,1,performance
1784393872,2026-07-18T16:57:52Z,40000,38000,40000,36000,NA,0,0,3600000,1,performance
1784395400,2026-07-18T17:23:20Z,50000,47000,49000,46000,NA,0,0,3600000,1,performance
1784397466,2026-07-18T17:57:46Z,43000,39000,43000,40000,NA,0,0,3600000,1,performance
1784398985,2026-07-18T18:23:05Z,52000,49000,50000,47000,NA,0,0,3600000,1,performance
1784401435,2026-07-18T19:03:55Z,41000,40000,41000,39000,NA,0,0,3600000,1,performance
1784403025,2026-07-18T19:30:25Z,49000,47000,49000,46000,NA,0,0,3600000,1,performance
1784405662,2026-07-18T20:14:22Z,45000,42000,45000,40000,NA,0,0,3600000,1,performance
