ts_epoch,ts_iso,pkg_mC,core0_mC,core1_mC,core2_mC,core3_mC,core3_throttle,pkg_throttle,cpu3_freq_khz,no_turbo,gov_cpu3
1783760536,2026-07-11T09:02:16Z,48000,47000,48000,45000,NA,0,0,3600000,1,performance
1783761927,2026-07-11T09:25:27Z,40000,39000,40000,36000,NA,0,0,3600000,1,performance
1783763394,2026-07-11T09:49:54Z,48000,47000,48000,45000,NA,0,0,3600000,1,performance
1783765558,2026-07-11T10:25:58Z,42000,38000,41000,38000,NA,0,0,3600000,1,performance
1783767038,2026-07-11T10:50:38Z,52000,49000,52000,47000,NA,0,0,3600000,1,performance
1783769382,2026-07-11T11:29:42Z,44000,41000,44000,41000,NA,0,0,3600000,1,performance
1783800223,2026-07-11T20:03:43Z,48000,47000,48000,45000,NA,0,0,3600000,1,performance
1783803603,2026-07-11T21:00:03Z,37000,37000,37000,35000,NA,0,0,3600000,1,performance
