ts_epoch,ts_iso,pkg_mC,core0_mC,core1_mC,core2_mC,core3_mC,core3_throttle,pkg_throttle,cpu3_freq_khz,no_turbo,gov_cpu3
1782674895,2026-06-28T19:28:15Z,37000,38000,37000,35000,NA,0,0,3600000,1,performance
1782675283,2026-06-28T19:34:43Z,42000,41000,42000,38000,NA,0,0,3600000,1,performance
1782675359,2026-06-28T19:35:59Z,42000,41000,41000,36000,NA,0,0,3600000,1,performance
1782675569,2026-06-28T19:39:29Z,41000,40000,42000,38000,NA,0,0,3600000,1,performance
1782675569,2026-06-28T19:39:29Z,41000,40000,42000,38000,NA,0,0,3600000,1,performance
1782675961,2026-06-28T19:46:01Z,42000,40000,42000,38000,NA,0,0,3600000,1,performance
1782676008,2026-06-28T19:46:48Z,40000,39000,39000,37000,NA,0,0,3600000,1,performance
1782676356,2026-06-28T19:52:36Z,43000,42000,43000,39000,NA,0,0,3600000,1,performance
1782676356,2026-06-28T19:52:36Z,43000,42000,43000,39000,NA,0,0,3600000,1,performance
1782676709,2026-06-28T19:58:29Z,43000,41000,42000,39000,NA,0,0,3600000,1,performance
1782676709,2026-06-28T19:58:29Z,43000,41000,42000,39000,NA,0,0,3600000,1,performance
1782676851,2026-06-28T20:00:51Z,45000,41000,44000,39000,NA,0,0,3600000,1,performance
1782677311,2026-06-28T20:08:31Z,43000,43000,42000,40000,NA,0,0,3600000,1,performance
1782677444,2026-06-28T20:10:44Z,48000,47000,49000,46000,NA,0,0,3600000,1,performance
1782677444,2026-06-28T20:10:44Z,48000,47000,49000,46000,NA,0,0,3600000,1,performance
1782677598,2026-06-28T20:13:18Z,47000,47000,47000,44000,NA,0,0,3600000,1,performance
1782677671,2026-06-28T20:14:31Z,47000,44000,45000,42000,NA,0,0,3600000,1,performance
1782677919,2026-06-28T20:18:39Z,50000,48000,50000,45000,NA,0,0,3600000,1,performance
1782677920,2026-06-28T20:18:40Z,50000,48000,50000,45000,NA,0,0,3600000,1,performance
