ts_epoch,ts_iso,pkg_mC,core0_mC,core1_mC,core2_mC,core3_mC,core3_throttle,pkg_throttle,cpu3_freq_khz,no_turbo,gov_cpu3
1786061861,2026-08-07T00:17:41Z,45000,44000,45000,42000,NA,0,0,3600000,1,performance
1786061864,2026-08-07T00:17:44Z,44000,43000,43000,41000,NA,0,0,3600000,1,performance
1786061864,2026-08-07T00:17:44Z,44000,43000,43000,41000,NA,0,0,3600000,1,performance
1786061873,2026-08-07T00:17:53Z,47000,45000,48000,42000,NA,0,0,3600000,1,performance
1786061920,2026-08-07T00:18:40Z,45000,45000,46000,41000,NA,0,0,3600000,1,performance
1786061928,2026-08-07T00:18:48Z,45000,42000,45000,43000,NA,0,0,3600000,1,performance
1786061933,2026-08-07T00:18:53Z,44000,42000,44000,42000,NA,0,0,3600000,1,performance
1786061934,2026-08-07T00:18:54Z,44000,42000,44000,42000,NA,0,0,3600000,1,performance
1786061934,2026-08-07T00:18:54Z,44000,43000,43000,41000,NA,0,0,3600000,1,performance
1786061944,2026-08-07T00:19:04Z,46000,42000,45000,40000,NA,0,0,3600000,1,performance
1786062010,2026-08-07T00:20:10Z,47000,44000,46000,43000,NA,0,0,3600000,1,performance
1786062013,2026-08-07T00:20:13Z,44000,42000,45000,41000,NA,0,0,3600000,1,performance
1786062013,2026-08-07T00:20:13Z,44000,42000,45000,41000,NA,0,0,3600000,1,performance
1786062023,2026-08-07T00:20:23Z,44000,42000,45000,42000,NA,0,0,3600000,1,performance
1786062070,2026-08-07T00:21:10Z,45000,43000,45000,42000,NA,0,0,3600000,1,performance
1786062081,2026-08-07T00:21:21Z,51000,46000,51000,42000,NA,0,0,3600000,1,performance
1786062086,2026-08-07T00:21:26Z,45000,44000,44000,42000,NA,0,0,3600000,1,performance
1786062086,2026-08-07T00:21:26Z,45000,44000,44000,42000,NA,0,0,3600000,1,performance
1786062087,2026-08-07T00:21:27Z,44000,43000,43000,43000,NA,0,0,3600000,1,performance
1786062097,2026-08-07T00:21:37Z,44000,44000,44000,42000,NA,0,0,3600000,1,performance
1786062379,2026-08-07T00:26:19Z,49000,46000,49000,47000,NA,0,0,3600000,1,performance
1786062387,2026-08-07T00:26:27Z,46000,46000,46000,43000,NA,0,0,3600000,1,performance
1786062387,2026-08-07T00:26:27Z,46000,46000,46000,43000,NA,0,0,3600000,1,performance
1786062416,2026-08-07T00:26:56Z,46000,46000,47000,45000,NA,0,0,3600000,1,performance
1786062765,2026-08-07T00:32:45Z,49000,48000,49000,48000,NA,0,0,3600000,1,performance
1786062776,2026-08-07T00:32:56Z,50000,47000,50000,46000,NA,0,0,3600000,1,performance
1786062776,2026-08-07T00:32:56Z,50000,47000,50000,46000,NA,0,0,3600000,1,performance
1786062821,2026-08-07T00:33:41Z,50000,46000,49000,47000,NA,0,0,3600000,1,performance
1786063026,2026-08-07T00:37:06Z,48000,46000,49000,47000,NA,0,0,3600000,1,performance
1786063066,2026-08-07T00:37:46Z,48000,47000,48000,46000,NA,0,0,3600000,1,performance
1786063085,2026-08-07T00:38:05Z,50000,46000,50000,46000,NA,0,0,3600000,1,performance
1786063087,2026-08-07T00:38:07Z,49000,46000,48000,44000,NA,0,0,3600000,1,performance
1786063088,2026-08-07T00:38:08Z,49000,46000,48000,44000,NA,0,0,3600000,1,performance
1786063134,2026-08-07T00:38:54Z,50000,49000,50000,48000,NA,0,0,3600000,1,performance
1786063269,2026-08-07T00:41:09Z,46000,46000,47000,45000,NA,0,0,3600000,1,performance
1786063276,2026-08-07T00:41:16Z,48000,48000,48000,45000,NA,0,0,3600000,1,performance
1786063276,2026-08-07T00:41:16Z,48000,48000,48000,45000,NA,0,0,3600000,1,performance
1786063309,2026-08-07T00:41:49Z,47000,47000,46000,45000,NA,0,0,3600000,1,performance
1786063380,2026-08-07T00:43:00Z,49000,48000,49000,45000,NA,0,0,3600000,1,performance
1786063406,2026-08-07T00:43:26Z,48000,47000,48000,47000,NA,0,0,3600000,1,performance
1786063411,2026-08-07T00:43:31Z,48000,46000,48000,45000,NA,0,0,3600000,1,performance
1786063414,2026-08-07T00:43:34Z,47000,46000,47000,45000,NA,0,0,3600000,1,performance
1786063414,2026-08-07T00:43:34Z,47000,46000,47000,45000,NA,0,0,3600000,1,performance
1786063440,2026-08-07T00:44:00Z,49000,46000,50000,46000,NA,0,0,3600000,1,performance
1786063535,2026-08-07T00:45:35Z,48000,46000,48000,47000,NA,0,0,3600000,1,performance
1786063542,2026-08-07T00:45:42Z,49000,46000,49000,46000,NA,0,0,3600000,1,performance
1786063542,2026-08-07T00:45:42Z,49000,46000,49000,46000,NA,0,0,3600000,1,performance
1786063564,2026-08-07T00:46:04Z,47000,48000,47000,46000,NA,0,0,3600000,1,performance
1786063631,2026-08-07T00:47:11Z,49000,46000,50000,45000,NA,0,0,3600000,1,performance
1786063651,2026-08-07T00:47:31Z,49000,46000,49000,45000,NA,0,0,3600000,1,performance
1786063658,2026-08-07T00:47:38Z,46000,45000,47000,46000,NA,0,0,3600000,1,performance
1786063659,2026-08-07T00:47:39Z,49000,46000,49000,44000,NA,0,0,3600000,1,performance
1786063660,2026-08-07T00:47:40Z,49000,46000,49000,44000,NA,0,0,3600000,1,performance
1786063680,2026-08-07T00:48:00Z,51000,47000,50000,46000,NA,0,0,3600000,1,performance
1786063756,2026-08-07T00:49:16Z,47000,47000,48000,45000,NA,0,0,3600000,1,performance
1786063769,2026-08-07T00:49:29Z,49000,45000,49000,46000,NA,0,0,3600000,1,performance
1786063769,2026-08-07T00:49:29Z,49000,45000,49000,46000,NA,0,0,3600000,1,performance
1786063821,2026-08-07T00:50:21Z,48000,46000,48000,45000,NA,0,0,3600000,1,performance
1786063894,2026-08-07T00:51:34Z,49000,48000,48000,45000,NA,0,0,3600000,1,performance
1786063969,2026-08-07T00:52:49Z,49000,48000,48000,47000,NA,0,0,3600000,1,performance
1786063997,2026-08-07T00:53:17Z,48000,47000,48000,46000,NA,0,0,3600000,1,performance
1786064022,2026-08-07T00:53:42Z,49000,48000,50000,46000,NA,0,0,3600000,1,performance
1786064023,2026-08-07T00:53:43Z,48000,46000,48000,44000,NA,0,0,3600000,1,performance
1786064074,2026-08-07T00:54:34Z,49000,45000,48000,44000,NA,0,0,3600000,1,performance
1786064218,2026-08-07T00:56:58Z,48000,49000,48000,45000,NA,0,0,3600000,1,performance
