ts_epoch,ts_iso,pkg_mC,core0_mC,core1_mC,core2_mC,core3_mC,core3_throttle,pkg_throttle,cpu3_freq_khz,no_turbo,gov_cpu3
1784774881,2026-07-23T02:48:01Z,43000,42000,43000,40000,NA,0,0,3600000,1,performance
1784776218,2026-07-23T03:10:18Z,42000,41000,42000,39000,NA,0,0,3600000,1,performance
1784777700,2026-07-23T03:35:00Z,48000,47000,48000,46000,NA,0,0,3600000,1,performance
1784779109,2026-07-23T03:58:29Z,39000,38000,39000,37000,NA,0,0,3600000,1,performance
1784780570,2026-07-23T04:22:50Z,48000,48000,47000,46000,NA,0,0,3600000,1,performance
1784781820,2026-07-23T04:43:40Z,43000,38000,42000,38000,NA,0,0,3600000,1,performance
1784783280,2026-07-23T05:08:00Z,48000,47000,48000,47000,NA,0,0,3600000,1,performance
1784784430,2026-07-23T05:27:10Z,41000,41000,41000,40000,NA,0,0,3600000,1,performance
1784785899,2026-07-23T05:51:39Z,49000,47000,49000,47000,NA,0,0,3600000,1,performance
1784787413,2026-07-23T06:16:53Z,41000,39000,42000,37000,NA,0,0,3600000,1,performance
1784788873,2026-07-23T06:41:13Z,48000,47000,48000,46000,NA,0,0,3600000,1,performance
1784790328,2026-07-23T07:05:28Z,39000,38000,38000,37000,NA,0,0,3600000,1,performance
1784791820,2026-07-23T07:30:20Z,48000,48000,49000,45000,NA,0,0,3600000,1,performance
1784792981,2026-07-23T07:49:41Z,38000,37000,38000,36000,NA,0,0,3600000,1,performance
1784794455,2026-07-23T08:14:15Z,48000,47000,47000,45000,NA,0,0,3600000,1,performance
1784796488,2026-07-23T08:48:08Z,41000,40000,41000,38000,NA,0,0,3600000,1,performance
1784797963,2026-07-23T09:12:43Z,48000,46000,49000,46000,NA,0,0,3600000,1,performance
1784799355,2026-07-23T09:35:55Z,39000,38000,39000,37000,NA,0,0,3600000,1,performance
1784800845,2026-07-23T10:00:45Z,47000,47000,48000,45000,NA,0,0,3600000,1,performance
1784802264,2026-07-23T10:24:24Z,40000,37000,39000,37000,NA,0,0,3600000,1,performance
1784803740,2026-07-23T10:49:00Z,48000,46000,48000,46000,NA,0,0,3600000,1,performance
1784805136,2026-07-23T11:12:16Z,38000,37000,40000,37000,NA,0,0,3600000,1,performance
1784806612,2026-07-23T11:36:52Z,47000,46000,48000,46000,NA,0,0,3600000,1,performance
1784809979,2026-07-23T12:32:59Z,38000,36000,38000,36000,NA,0,0,3600000,1,performance
1784811451,2026-07-23T12:57:31Z,47000,46000,46000,45000,NA,0,0,3600000,1,performance
1784813195,2026-07-23T13:26:35Z,39000,38000,40000,37000,NA,0,0,3600000,1,performance
1784814675,2026-07-23T13:51:15Z,47000,46000,46000,44000,NA,0,0,3600000,1,performance
1784818279,2026-07-23T14:51:19Z,39000,38000,39000,37000,NA,0,0,3600000,1,performance
1784819748,2026-07-23T15:15:48Z,48000,47000,48000,46000,NA,0,0,3600000,1,performance
1784822170,2026-07-23T15:56:10Z,38000,37000,38000,37000,NA,0,0,3600000,1,performance
1784823636,2026-07-23T16:20:36Z,50000,47000,49000,47000,NA,0,0,3600000,1,performance
1784838977,2026-07-23T20:36:17Z,39000,37000,39000,36000,NA,0,0,3600000,1,performance
1784840567,2026-07-23T21:02:47Z,50000,50000,51000,48000,NA,0,0,3600000,1,performance
1784842887,2026-07-23T21:41:27Z,45000,43000,45000,42000,NA,0,0,3600000,1,performance
1784844515,2026-07-23T22:08:35Z,50000,49000,50000,48000,NA,0,0,3600000,1,performance
1784846929,2026-07-23T22:48:49Z,39000,39000,40000,37000,NA,0,0,3600000,1,performance
