ts_epoch,ts_iso,pkg_mC,core0_mC,core1_mC,core2_mC,core3_mC,core3_throttle,pkg_throttle,cpu3_freq_khz,no_turbo,gov_cpu3
1781441649,2026-06-14T12:54:09Z,46000,46000,47000,44000,NA,0,0,3600000,1,performance
1781441650,2026-06-14T12:54:10Z,46000,40000,42000,39000,NA,0,0,3600000,1,performance
1781441651,2026-06-14T12:54:11Z,46000,39000,42000,39000,NA,0,0,3600000,1,performance
